,CHP1_Electricity_Generation_(kW),CHP2_Electricity_Generation_(kW),CHP1_Heat_Output_(kW),CHP2_Heat_Output_(kW),Boiler_Heat_Output_(kW),Feels-Like Temperature Deg C,Wind Speed ms,Energy Usage KW,Day ahead UK electricity price,Site_Heat_Demand_(kW),Import_Electricity_(kW),Export_Electricity_(kW)
25/09/2020 14:30,204.84375,1103.90625,0,2812.5,1720.930233,6,12.6,12779,31.085,4533.430233,12779,0
25/09/2020 15:00,254.6875,1005.9375,0,2812.5,1713.178295,6.1,13.1,12780,29.91,4525.678295,12780,0
25/09/2020 15:30,317.65625,911.25,0,2812.5,1713.178295,6.1,13.1,12781,35.955,4525.678295,12781,0
25/09/2020 16:00,375.9375,819.84375,0,2812.5,1713.178295,6,14.7,12782,42,4525.678295,12782,0
25/09/2020 16:30,425.9375,726.5625,0,2812.5,1713.178295,6,14.7,12783,44.565,4525.678295,12783,0
25/09/2020 17:00,425.9375,627.34375,0,2812.5,1713.178295,6.2,14,12784,47.13,4525.678295,12784,0
25/09/2020 17:30,425.9375,530.3125,0,2812.5,1720.930233,6.2,14,12785,53.26,4533.430233,12785,0
25/09/2020 18:00,425.9375,430.9375,0,2812.5,1713.178295,6.5,12.8,12786,59.39,4525.678295,12786,0
25/09/2020 18:30,425.9375,341.09375,0,2812.5,1705.426357,6.5,12.8,12787,61.15,4517.926357,12787,0
25/09/2020 19:00,425.9375,257.5,0,2812.5,1705.426357,6.6,11.1,12788,62.91,4517.926357,12788,0
25/09/2020 19:30,425.9375,171.09375,0,2812.5,1705.426357,6.6,11.1,12789,58.455,4517.926357,12789,0
25/09/2020 20:00,425.9375,90.9375,0,2812.5,1713.178295,6.3,11.5,12790,54,4525.678295,12790,0
25/09/2020 20:30,425.9375,0,0,2812.5,1720.930233,6.3,11.5,12791,48.485,4533.430233,12791,0
25/09/2020 21:00,340,0,0,2812.5,1728.682171,5.5,12.9,12792,42.97,4541.182171,12792,0
25/09/2020 21:30,272.34375,0,0,2812.5,1736.434109,5.5,12.9,12793,38.035,4548.934109,12793,0
25/09/2020 22:00,221.09375,0,0,2812.5,1744.186047,5.2,12.4,12794,33.1,4556.686047,12794,0
25/09/2020 22:30,171.25,0,0,2812.5,1751.937984,5.2,12.4,12795,40.09,4564.437984,12795,0
25/09/2020 23:00,108.28125,0,0,2812.5,1759.689922,4.8,12.8,12796,47.08,4572.189922,12796,0
25/09/2020 23:30,100.3125,0,0,2812.5,1782.945736,4.8,12.8,12797,37.895,4595.445736,12797,0
26/09/2020 00:00,50.3125,0,0,2812.5,1790.697674,4.8,11.1,12798,28.71,4603.197674,12798,0
26/09/2020 00:30,50.3125,0,0,2812.5,1798.449612,4.8,11.1,12799,27.455,4610.949612,12799,0
26/09/2020 01:00,50.3125,0,0,2812.5,1806.20155,4.9,9.9,12800,26.2,4618.70155,12800,0
26/09/2020 01:30,50.3125,0,0,2812.5,1806.20155,4.9,9.9,12801,24.715,4618.70155,12801,0
26/09/2020 02:00,50.3125,0,0,2812.5,1813.953488,4.4,9.6,12802,23.23,4626.453488,12802,0
26/09/2020 02:30,50.3125,0,0,2812.5,1821.705426,4.4,9.6,12803,21.9,4634.205426,12803,0
26/09/2020 03:00,86.09375,0,0,2812.5,1837.209302,4.3,8.5,12804,20.57,4649.709302,12804,0
26/09/2020 03:30,148.90625,0,0,2812.5,1844.96124,4.3,8.5,12805,21.435,4657.46124,12805,0
26/09/2020 04:00,248.125,46.09375,0,2812.5,1844.96124,3.6,10.2,12806,22.3,4657.46124,12806,0
26/09/2020 04:30,324.84375,46.09375,0,2812.5,1844.96124,3.6,10.2,12807,24.06,4657.46124,12807,0
26/09/2020 05:00,391.875,46.09375,0,2812.5,1844.96124,3,9.2,12808,25.82,4657.46124,12808,0
26/09/2020 05:30,481.40625,46.09375,0,2812.5,1837.209302,3,9.2,12809,27.37,4649.709302,12809,0
26/09/2020 06:00,573.59375,46.09375,0,2812.5,1837.209302,1.8,9.7,12810,28.92,4649.709302,12810,0
26/09/2020 06:30,622.03125,46.09375,0,2812.5,1837.209302,1.8,9.7,12811,31.625,4649.709302,12811,0
26/09/2020 07:00,649.53125,46.09375,0,2812.5,1829.457364,2.5,9.2,12812,34.33,4641.957364,12812,0
26/09/2020 07:30,699.375,46.09375,0,2812.5,1821.705426,2.5,9.2,12813,36.565,4634.205426,12813,0
26/09/2020 08:00,787.8125,46.09375,0,2812.5,1813.953488,3.2,9.2,12814,38.8,4626.453488,12814,0
26/09/2020 08:30,854.6875,46.09375,0,2812.5,1806.20155,3.2,9.2,12815,37.945,4618.70155,12815,0
26/09/2020 09:00,913.75,46.09375,0,2812.5,1798.449612,4.1,9.9,12816,37.09,4610.949612,12816,0
26/09/2020 09:30,981.09375,46.09375,0,2812.5,1790.697674,4.1,9.9,12817,36.49,4603.197674,12817,0
26/09/2020 10:00,1047.8125,46.09375,0,2812.5,1782.945736,5.6,11.2,12818,35.89,4595.445736,12818,0
26/09/2020 10:30,1071.71875,46.09375,0,2812.5,1775.193798,5.6,11.2,12819,33.945,4587.693798,12819,0
26/09/2020 11:00,1074.21875,46.09375,0,2812.5,1767.44186,5.3,11.4,12820,32,4579.94186,12820,0
26/09/2020 11:30,1042.65625,0,0,2812.5,1751.937984,5.3,11.4,12821,31.075,4564.437984,12821,0
26/09/2020 12:00,1015.9375,0,0,2812.5,1751.937984,6.2,10.4,12822,30.15,4564.437984,12822,0
26/09/2020 12:30,1046.875,0,0,2812.5,1744.186047,6.2,10.4,12823,28.68,4556.686047,12823,0
26/09/2020 13:00,1057.34375,0,0,2812.5,1728.682171,6.7,11,12824,27.21,4541.182171,12824,0
26/09/2020 13:30,1042.03125,0,0,2812.5,1720.930233,6.7,11,12825,26.66,4533.430233,12825,0
26/09/2020 14:00,1060.46875,0,0,2812.5,1713.178295,6.8,11.2,12826,26.11,4525.678295,12826,0
26/09/2020 14:30,1032.8125,0,0,2812.5,1705.426357,6.8,11.2,12827,26.7,4517.926357,12827,0
26/09/2020 15:00,1032.96875,0,0,2812.5,1705.426357,7.3,10.7,12828,27.29,4517.926357,12828,0
26/09/2020 15:30,1044.375,0,0,2812.5,1697.674419,7.3,10.7,12829,29.625,4510.174419,12829,0
26/09/2020 16:00,1028.28125,0,0,2812.5,1705.426357,7.7,10.2,12830,31.96,4517.926357,12830,0
26/09/2020 16:30,1019.375,0,0,2812.5,1713.178295,7.7,10.2,12831,38.215,4525.678295,12831,0
26/09/2020 17:00,1018.75,0,0,2812.5,1713.178295,7.8,9.7,12832,44.47,4525.678295,12832,0
26/09/2020 17:30,1001.875,0,0,2812.5,1713.178295,7.8,9.7,12833,51.485,4525.678295,12833,0
26/09/2020 18:00,1037.03125,0,0,2812.5,1713.178295,7.6,10.8,12834,58.5,4525.678295,12834,0
26/09/2020 18:30,1021.71875,0,0,2812.5,1713.178295,7.6,10.8,12835,59.23,4525.678295,12835,0
26/09/2020 19:00,1004.0625,0,0,2812.5,1713.178295,7.4,11.2,12836,59.96,4525.678295,12836,0
26/09/2020 19:30,954.0625,0,0,2812.5,1713.178295,7.4,11.2,12837,55.5,4525.678295,12837,0
26/09/2020 20:00,856.09375,0,0,2812.5,1713.178295,7.5,10.2,12838,51.04,4525.678295,12838,0
26/09/2020 20:30,756.09375,0,0,2812.5,1713.178295,7.5,10.2,12839,47.99,4525.678295,12839,0
26/09/2020 21:00,736.5625,0,0,2812.5,1713.178295,7.2,9.7,12840,44.94,4525.678295,12840,0
26/09/2020 21:30,719.84375,0,0,2812.5,1713.178295,7.2,9.7,12841,39.04,4525.678295,12841,0
26/09/2020 22:00,720,0,0,2812.5,1713.178295,7.1,9.9,12842,33.14,4525.678295,12842,0
26/09/2020 22:30,670,0,0,2812.5,1713.178295,7.1,9.9,12843,32.47,4525.678295,12843,0
26/09/2020 23:00,570.15625,0,0,2812.5,1713.178295,6.7,11.1,12844,31.8,4525.678295,12844,0
26/09/2020 23:30,571.09375,0,0,2812.5,1713.178295,6.7,11.1,12845,25.285,4525.678295,12845,0
27/09/2020 00:00,570.78125,0,0,2812.5,1713.178295,7.2,8.8,12846,18.77,4525.678295,12846,0
27/09/2020 00:30,504.0625,0,0,2812.5,1705.426357,7.2,8.8,12847,17.86,4517.926357,12847,0
27/09/2020 01:00,454.21875,0,0,2812.5,1705.426357,6.4,10.8,12848,16.95,4517.926357,12848,0
27/09/2020 01:30,359.375,0,0,2812.5,1705.426357,6.4,10.8,12849,15.32,4517.926357,12849,0
27/09/2020 02:00,309.375,0,0,2812.5,1697.674419,6.1,12.6,12850,13.69,4510.174419,12850,0
27/09/2020 02:30,259.375,0,0,2812.5,1697.674419,6.1,12.6,12851,12.5,4510.174419,12851,0
27/09/2020 03:00,303.4375,0,0,2812.5,1689.922481,6.4,11.7,12852,11.31,4502.422481,12852,0
27/09/2020 03:30,369.21875,0,0,2812.5,1697.674419,6.4,11.7,12853,12.435,4510.174419,12853,0
27/09/2020 04:00,462.65625,0,0,2812.5,1705.426357,6.6,9.6,12854,13.56,4517.926357,12854,0
27/09/2020 04:30,479.375,0,0,2812.5,1697.674419,6.6,9.6,12855,15.195,4510.174419,12855,0
27/09/2020 05:00,478.90625,0,0,2812.5,1697.674419,6.6,11,12856,16.83,4510.174419,12856,0
27/09/2020 05:30,486.875,0,0,2812.5,1697.674419,6.6,11,12857,20.895,4510.174419,12857,0
27/09/2020 06:00,571.71875,0,0,2812.5,1697.674419,6.8,10.3,12858,24.96,4510.174419,12858,0
27/09/2020 06:30,645,0,0,2812.5,1705.426357,6.8,10.3,12859,25.255,4517.926357,12859,0
27/09/2020 07:00,665.78125,0,0,2812.5,1713.178295,6.8,10.5,12860,25.55,4525.678295,12860,0
27/09/2020 07:30,684.0625,0,0,2812.5,1728.682171,6.8,10.5,12861,31.275,4541.182171,12861,0
27/09/2020 08:00,759.84375,0,0,2812.5,1728.682171,8,9.1,12862,37,4541.182171,12862,0
27/09/2020 08:30,827.65625,0,0,2812.5,1728.682171,8,9.1,12863,39.295,4541.182171,12863,0
27/09/2020 09:00,897.8125,0,0,2812.5,1728.682171,8.4,9.2,12864,41.59,4541.182171,12864,0
27/09/2020 09:30,947.65625,0,0,2812.5,1728.682171,8.4,9.2,12865,44.295,4541.182171,12865,0
27/09/2020 10:00,1005.3125,0,0,2812.5,1728.682171,7.9,11.5,12866,47,4541.182171,12866,0
27/09/2020 10:30,1058.125,0,0,2812.5,1728.682171,7.9,11.5,12867,43.52,4541.182171,12867,0
27/09/2020 11:00,1067.5,0,0,2812.5,1728.682171,8.2,10.8,12868,40.04,4541.182171,12868,0
27/09/2020 11:30,1040.3125,0,0,2812.5,1736.434109,8.2,10.8,12869,43.02,4548.934109,12869,0
27/09/2020 12:00,1064.84375,0,0,2812.5,1736.434109,8.6,9.6,12870,46,4548.934109,12870,0
27/09/2020 12:30,1108.4375,0,0,2812.5,1744.186047,8.6,9.6,12871,42.6,4556.686047,12871,0
27/09/2020 13:00,1123.28125,0,0,2812.5,1751.937984,8.9,8.7,12872,39.2,4564.437984,12872,0
27/09/2020 13:30,1137.96875,0,0,2812.5,1751.937984,8.9,8.7,12873,36.635,4564.437984,12873,0
27/09/2020 14:00,1164.6875,0,0,2812.5,1767.44186,9.2,7.8,12874,34.07,4579.94186,12874,0
27/09/2020 14:30,1175.15625,0,0,2812.5,1775.193798,9.2,7.8,12875,33.05,4587.693798,12875,0
27/09/2020 15:00,1206.25,0,0,2812.5,1782.945736,9.1,8.7,12876,32.03,4595.445736,12876,0
27/09/2020 15:30,1229.6875,0,0,2812.5,1782.945736,9.1,8.7,12877,35.015,4595.445736,12877,0
27/09/2020 16:00,1261.40625,0,0,2812.5,1775.193798,9.1,8,12878,38,4587.693798,12878,0
27/09/2020 16:30,1289.6875,0,0,2812.5,1782.945736,9.1,8,12879,45,4595.445736,12879,0
27/09/2020 17:00,1338.90625,0,0,2812.5,1790.697674,9.2,7.3,12880,52,4603.197674,12880,0
27/09/2020 17:30,1380,0,0,2812.5,1798.449612,9.2,7.3,12881,55.985,4610.949612,12881,0
27/09/2020 18:00,1382.34375,0,0,2812.5,1806.20155,8.9,7.3,12882,59.97,4618.70155,12882,0
27/09/2020 18:30,1406.5625,0,0,2812.5,1806.20155,8.9,7.3,12883,61.18,4618.70155,12883,0
27/09/2020 19:00,1439.375,0,0,2812.5,1798.449612,8.7,6.3,12884,62.39,4610.949612,12884,0
27/09/2020 19:30,1440.15625,0,0,2812.5,1790.697674,8.7,6.3,12885,56.195,4603.197674,12885,0
27/09/2020 20:00,1445.9375,0,0,2812.5,1798.449612,8.4,6.6,12886,50,4610.949612,12886,0
27/09/2020 20:30,1471.71875,0,0,2812.5,1806.20155,8.4,6.6,12887,45.615,4618.70155,12887,0
27/09/2020 21:00,1471.875,0,0,2812.5,1813.953488,7.9,6.8,12888,41.23,4626.453488,12888,0
27/09/2020 21:30,1471.25,0,0,2812.5,1821.705426,7.9,6.8,12889,39.615,4634.205426,12889,0
27/09/2020 22:00,1486.875,0,0,2812.5,1829.457364,9,5.5,12890,38,4641.957364,12890,0
27/09/2020 22:30,1486.5625,0,0,2812.5,1837.209302,9,5.5,12891,36.565,4649.709302,12891,0
27/09/2020 23:00,1486.5625,0,0,2812.5,1844.96124,8.4,5.4,12892,35.13,4657.46124,12892,0
27/09/2020 23:30,1486.25,0,0,2812.5,1844.96124,8.4,5.4,12893,31.99,4657.46124,12893,0
28/09/2020 00:00,1486.09375,0,0,2812.5,1844.96124,8.2,5.2,12894,28.85,4657.46124,12894,0
28/09/2020 00:30,1486.5625,0,0,2812.5,1844.96124,8.2,5.2,12895,28.23,4657.46124,12895,0
28/09/2020 01:00,1486.40625,0,0,2812.5,1852.713178,7.8,5.6,12896,27.61,4665.213178,12896,0
28/09/2020 01:30,1487.1875,0,0,2812.5,1860.465116,7.8,5.6,12897,27.19,4672.965116,12897,0
28/09/2020 02:00,1487.5,0,0,2812.5,1852.713178,8.3,4.2,12898,26.77,4665.213178,12898,0
28/09/2020 02:30,1487.65625,0,0,2812.5,1844.96124,8.3,4.2,12899,26.825,4657.46124,12899,0
28/09/2020 03:00,1487.65625,0,0,2812.5,1837.209302,8.1,4.8,12900,26.88,4649.709302,12900,0
28/09/2020 03:30,1487.96875,0,0,2812.5,1829.457364,8.1,4.8,12901,27.89,4641.957364,12901,0
28/09/2020 04:00,1487.8125,0,0,2812.5,1821.705426,7.4,5,12902,28.9,4634.205426,12902,0
28/09/2020 04:30,1487.03125,0,0,2812.5,1744.186047,7.4,5,12903,35.45,4556.686047,12903,0
28/09/2020 05:00,1486.25,99.21875,0,2812.5,1736.434109,7.7,4.2,12904,42,4548.934109,12904,0
28/09/2020 05:30,1486.5625,198.28125,0,2812.5,1728.682171,7.7,4.2,12905,45.83,4541.182171,12905,0
28/09/2020 06:00,1486.875,297.34375,0,2812.5,1651.162791,7.5,4.3,12906,49.66,4463.662791,12906,0
28/09/2020 06:30,1487.34375,396.875,0,2812.5,1573.643411,7.5,4.3,12907,51.305,4386.143411,12907,0
28/09/2020 07:00,1487.34375,496.09375,0,2812.5,1503.875969,7.9,3.9,12908,52.95,4316.375969,12908,0
28/09/2020 07:30,1487.96875,594.84375,0,2812.5,1426.356589,7.9,3.9,12909,51.715,4238.856589,12909,0
28/09/2020 08:00,1487.34375,694.53125,0,2812.5,1348.837209,8.1,4.1,12910,50.48,4161.337209,12910,0
28/09/2020 08:30,1488.28125,794.21875,0,2812.5,1271.317829,8.1,4.1,12911,49.24,4083.817829,12911,0
28/09/2020 09:00,1486.875,893.125,0,2812.5,1193.79845,8.9,3.5,12912,48,4006.29845,12912,0
28/09/2020 09:30,1487.1875,992.1875,0,2812.5,1116.27907,8.9,3.5,12913,47.09,3928.77907,12913,0
28/09/2020 10:00,1487.1875,1091.5625,0,2812.5,1038.75969,9.5,4.2,12914,46.18,3851.25969,12914,0
28/09/2020 10:30,1486.875,1190.46875,0,2812.5,961.2403101,9.5,4.2,12915,45.04,3773.74031,12915,0
28/09/2020 11:00,1486.40625,1289.6875,0,2812.5,883.7209302,10.9,3.3,12916,43.9,3696.22093,12916,0
28/09/2020 11:30,1487.03125,1388.28125,0,2812.5,806.2015504,10.9,3.3,12917,43.44,3618.70155,12917,0
28/09/2020 12:00,1487.34375,1486.875,0,2812.5,728.6821705,12.3,3.2,12918,42.98,3541.182171,12918,0
28/09/2020 12:30,1487.65625,1487.03125,0,2812.5,651.1627907,12.3,3.2,12919,42.025,3463.662791,12919,0
28/09/2020 13:00,1487.96875,1487.65625,0,2812.5,565.8914729,13.1,3.6,12920,41.07,3378.391473,12920,0
28/09/2020 13:30,1487.34375,1484.0625,0,2812.5,488.372093,13.1,3.6,12921,41.535,3300.872093,12921,-49.66112214
28/09/2020 14:00,1487.1875,1484.53125,0,2812.5,418.6046512,14.3,2.3,12922,42,3231.104651,12922,-97.40403278
28/09/2020 14:30,1487.03125,1471.09375,0,2812.5,348.8372093,14.3,2.3,12923,42.635,3161.337209,12923,-145.4061516
28/09/2020 15:00,1487.34375,1445.78125,0,2812.5,279.0697674,14.3,2.4,12924,43.27,3091.569767,12924,-203.1706266
28/09/2020 15:30,1487.03125,1433.125,0,2812.5,209.3023256,14.3,2.4,12925,46.395,3021.802326,12925,-241.6113485
28/09/2020 16:00,1486.71875,1414.0625,0,2812.5,139.5348837,13.6,2.7,12926,49.52,2952.034884,12926,-261.0719867
28/09/2020 16:30,1488.125,1402.5,0,2812.5,139.5348837,13.6,2.7,12927,53.57,2952.034884,12927,-318.5597788
28/09/2020 17:00,1486.71875,1376.5625,0,2812.5,69.76744186,14.2,1,12928,57.62,2882.267442,12928,-376.3679405
28/09/2020 17:30,1486.875,1350.9375,0,2812.5,0,14.2,1,12929,66.52,2812.5,12929,-405.4919115
28/09/2020 18:00,1486.5625,1322.1875,0,2812.5,0,13.3,1.1,12930,75.42,2812.5,12930,-463.3321101
28/09/2020 18:30,1486.09375,1222.96875,0,2812.5,0,13.3,1.1,12931,71.46,2812.5,12931,-369.6927833
28/09/2020 19:00,1486.71875,1124.375,0,2812.5,0,11.9,0.4,12932,67.5,2812.5,12932,-314.2204079
28/09/2020 19:30,1486.25,1025.78125,0,2812.5,0,11.9,0.4,12933,58.365,2812.5,12933,-239.6689255
28/09/2020 20:00,1487.03125,926.40625,0,2812.5,0,9.9,0.6,12934,49.23,2812.5,12934,-146.0092115
28/09/2020 20:30,1486.5625,826.71875,0,2812.5,0,9.9,0.6,12935,46.21,2812.5,12935,-61.92836916
28/09/2020 21:00,1487.5,731.25,0,2812.5,0,8.8,1.3,12936,43.19,2812.5,12936,0
28/09/2020 21:30,1486.40625,631.25,0,2812.5,0,8.8,1.3,12937,39.92,2812.5,12937,0
28/09/2020 22:00,1486.09375,545.46875,0,2812.5,0,8,0.8,12938,36.65,2812.5,12938,0
28/09/2020 22:30,1486.09375,472.03125,0,2812.5,0,8,0.8,12939,34.015,2812.5,12939,0
28/09/2020 23:00,1486.5625,385,0,2812.5,0,8.7,1.4,12940,31.38,2812.5,12940,0
28/09/2020 23:30,1486.40625,304.375,0,2812.5,0,8.7,1.4,12941,33.74,2812.5,12941,0
29/09/2020 00:00,1485.3125,217.03125,0,2812.5,0,8.8,0.7,12942,36.1,2812.5,12942,0
29/09/2020 00:30,1486.25,143.90625,0,2812.5,0,8.8,0.7,12943,35.235,2812.5,12943,0
29/09/2020 01:00,1486.5625,70.15625,0,2812.5,0,9.2,1.2,12944,34.37,2812.5,12944,0
29/09/2020 01:30,1486.71875,0,0,2812.5,0,9.2,1.2,12945,33.455,2812.5,12945,0
29/09/2020 02:00,1487.5,0,0,2812.5,0,8.9,0.3,12946,32.54,2812.5,12946,0
29/09/2020 02:30,1486.71875,0,0,2812.5,0,8.9,0.3,12947,33.33,2812.5,12947,0
29/09/2020 03:00,1486.71875,82.03125,0,2812.5,38.75968992,10.2,1.6,12948,34.12,2851.25969,12948,0
29/09/2020 03:30,1485.9375,174.53125,0,2812.5,38.75968992,10.2,1.6,12949,35.415,2851.25969,12949,0
29/09/2020 04:00,1481.71875,272.96875,0,2812.5,38.75968992,11.1,1.1,12950,36.71,2851.25969,12950,0
29/09/2020 04:30,1481.25,371.875,0,2812.5,116.2790698,11.1,1.1,12951,41.21,2928.77907,12951,0
29/09/2020 05:00,1481.71875,470.9375,0,2812.5,116.2790698,10.9,1.8,12952,45.71,2928.77907,12952,0
29/09/2020 05:30,1482.03125,570,0,2812.5,131.7829457,10.9,1.8,12953,52.93,2944.282946,12953,0
29/09/2020 06:00,1482.34375,668.59375,0,2812.5,217.0542636,11.2,0.9,12954,60.15,3029.554264,12954,0
29/09/2020 06:30,1483.28125,767.96875,0,2812.5,240.3100775,11.2,0.9,12955,69.39,3052.810078,12955,0
29/09/2020 07:00,1483.4375,867.8125,0,2812.5,248.0620155,11.4,1.8,12956,78.63,3060.562016,12956,0
29/09/2020 07:30,1483.90625,967.03125,0,2812.5,317.8294574,11.4,1.8,12957,74.615,3130.329457,12957,0
29/09/2020 08:00,1483.75,1066.5625,0,2812.5,317.8294574,11.7,1.9,12958,70.6,3130.329457,12958,0
29/09/2020 08:30,1483.4375,1166.09375,0,2812.5,325.5813953,11.7,1.9,12959,67.755,3138.081395,12959,0
29/09/2020 09:00,1483.125,1265.46875,0,2812.5,387.5968992,11.5,2.9,12960,64.91,3200.096899,12960,0
29/09/2020 09:30,1483.125,1364.6875,0,2812.5,387.5968992,11.5,2.9,12961,63.605,3200.096899,12961,0
29/09/2020 10:00,1483.28125,1463.75,0,2812.5,457.3643411,12.8,1.2,12962,62.3,3269.864341,12962,-21.4662233
29/09/2020 10:30,1484.21875,1480.78125,0,2812.5,465.1162791,12.8,1.2,12963,58.725,3277.616279,12963,0
29/09/2020 11:00,1484.21875,1487.65625,0,2812.5,496.124031,12.3,3,12964,55.15,3308.624031,12964,0
29/09/2020 11:30,1489.375,1488.4375,0,2812.5,496.124031,12.3,3,12965,52.775,3308.624031,12965,0
29/09/2020 12:00,1490.3125,1488.4375,0,2812.5,558.1395349,12.4,3,12966,50.4,3370.639535,12966,0
29/09/2020 12:30,1490,1487.96875,0,2812.5,558.1395349,12.4,3,12967,49.46,3370.639535,12967,0
29/09/2020 13:00,1490.46875,1487.96875,0,2812.5,612.4031008,12.2,4,12968,48.52,3424.903101,12968,0
29/09/2020 13:30,1489.0625,1488.75,0,2812.5,658.9147287,12.2,4,12969,48.87,3471.414729,12969,0
29/09/2020 14:00,1487.96875,1488.59375,0,2812.5,658.9147287,12.6,3.9,12970,49.22,3471.414729,12970,-11.3660228
29/09/2020 14:30,1476.5625,1488.4375,0,2812.5,666.6666667,12.6,3.9,12971,51.055,3479.166667,12971,-68.88002688
29/09/2020 15:00,1457.03125,1487.8125,0,2812.5,651.1627907,13.4,2.3,12972,52.89,3463.662791,12972,-117.0044687
29/09/2020 15:30,1452.1875,1487.5,0,2812.5,736.4341085,13.4,2.3,12973,55.44,3548.934109,12973,-193.4985565
29/09/2020 16:00,1438.4375,1486.71875,0,2812.5,821.7054264,12.8,3,12974,57.99,3634.205426,12974,-241.51815
29/09/2020 16:30,1421.5625,1486.40625,0,2812.5,751.9379845,12.8,3,12975,63.455,3564.437984,12975,-308.6867495
29/09/2020 17:00,1392.5,1485.9375,0,2812.5,837.2093023,12.6,2.4,12976,68.92,3649.709302,12976,-366.5356855
29/09/2020 17:30,1359.375,1486.25,0,2812.5,821.7054264,12.6,2.4,12977,94.46,3634.205426,12977,-424.4457831
29/09/2020 18:00,1337.8125,1486.09375,0,2812.5,821.7054264,12.1,2,12978,120,3634.205426,12978,-463.0496023
29/09/2020 18:30,1300.9375,1486.09375,0,2812.5,798.4496124,12.1,2,12979,95.775,3610.949612,12979,-530.5851707
29/09/2020 19:00,1252.1875,1485.9375,0,2812.5,829.4573643,10,1.8,12980,71.55,3641.957364,12980,-569.6957566
29/09/2020 19:30,1202.1875,1485.9375,0,2812.5,821.7054264,10,1.8,12981,62.665,3634.205426,12981,-561.077994
29/09/2020 20:00,1103.59375,1486.71875,0,2812.5,821.7054264,9.6,1.4,12982,53.78,3634.205426,12982,-496.0529591
29/09/2020 20:30,1004.0625,1486.875,0,2812.5,844.9612403,9.6,1.4,12983,50.84,3657.46124,12983,-421.5073016
29/09/2020 21:00,905.9375,1486.875,0,2812.5,782.9457364,9.7,0.8,12984,47.9,3595.445736,12984,-327.8388502
29/09/2020 21:30,807.03125,1486.71875,0,2812.5,782.9457364,9.7,0.8,12985,42.67,3595.445736,12985,-253.2873678
29/09/2020 22:00,719.21875,1485.78125,0,2812.5,713.1782946,9.5,0.9,12986,37.44,3525.678295,12986,-140.3446751
29/09/2020 22:30,639.375,1486.40625,0,2812.5,728.6821705,9.5,0.9,12987,37.49,3541.182171,12987,-55.87356422
29/09/2020 23:00,544.84375,1485.9375,0,2812.5,705.4263566,8.9,2.1,12988,37.54,3517.926357,12988,0
29/09/2020 23:30,459.21875,1486.71875,0,2812.5,705.4263566,8.9,2.1,12989,38.895,3517.926357,12989,0
30/09/2020 00:00,377.5,1486.875,0,2812.5,643.4108527,8.6,1.6,12990,40.25,3455.910853,12990,0
30/09/2020 00:30,307.34375,1487.5,0,2812.5,697.6744186,8.6,1.6,12991,39.54,3510.174419,12991,0
30/09/2020 01:00,241.09375,1487.1875,0,2812.5,666.6666667,8.4,2.4,12992,38.83,3479.166667,12992,0
30/09/2020 01:30,162.96875,1487.5,0,2812.5,620.1550388,8.4,2.4,12993,37.08,3432.655039,12993,0
30/09/2020 02:00,100.9375,1487.34375,0,2812.5,620.1550388,9,2.5,12994,35.33,3432.655039,12994,0
30/09/2020 02:30,50,1487.03125,0,2812.5,612.4031008,9,2.5,12995,35.21,3424.903101,12995,0
30/09/2020 03:00,37.03125,1487.5,0,2812.5,589.1472868,8.9,3.8,12996,35.09,3401.647287,12996,0
30/09/2020 03:30,127.1875,1487.5,0,2812.5,503.875969,8.9,3.8,12997,36.105,3316.375969,12997,0
30/09/2020 04:00,210.46875,1487.5,0,2812.5,418.6046512,9.2,2.6,12998,37.12,3231.104651,12998,0
30/09/2020 04:30,309.375,1486.875,0,2812.5,410.8527132,9.2,2.6,12999,40.57,3223.352713,12999,0
30/09/2020 05:00,408.28125,1487.03125,0,2812.5,325.5813953,8.5,3.3,13000,44.02,3138.081395,13000,0
30/09/2020 05:30,507.65625,1487.34375,0,2812.5,410.8527132,8.5,3.3,13001,48.115,3223.352713,13001,0
30/09/2020 06:00,606.5625,1487.03125,0,2812.5,325.5813953,7.5,5,13002,52.21,3138.081395,13002,0
30/09/2020 06:30,705.46875,1487.34375,0,2812.5,325.5813953,7.5,5,13003,58.13,3138.081395,13003,0
30/09/2020 07:00,805.3125,1486.5625,0,2812.5,286.8217054,9,2.3,13004,64.05,3099.321705,13004,0
30/09/2020 07:30,904.53125,1486.875,0,2812.5,224.8062016,9,2.3,13005,61.16,3037.306202,13005,0
30/09/2020 08:00,1004.0625,1486.40625,0,2812.5,224.8062016,8.8,4.6,13006,58.27,3037.306202,13006,0
30/09/2020 08:30,1104.0625,1486.71875,0,2812.5,193.7984496,8.8,4.6,13007,53.575,3006.29845,13007,0
30/09/2020 09:00,1187.34375,1486.5625,0,2812.5,232.5581395,10.7,5.1,13008,48.88,3045.05814,13008,0
30/09/2020 09:30,1277.34375,1486.09375,0,2812.5,232.5581395,10.7,5.1,13009,47.605,3045.05814,13009,0
30/09/2020 10:00,1343.28125,1486.71875,0,2812.5,232.5581395,11.4,5.9,13010,46.33,3045.05814,13010,0
30/09/2020 10:30,1405.3125,1486.40625,0,2812.5,209.3023256,11.4,5.9,13011,44.95,3021.802326,13011,0
30/09/2020 11:00,1410.15625,1485.78125,0,2812.5,279.0697674,11.8,7.4,13012,43.57,3091.569767,13012,0
